,0,1,2
0,0.04318543226485264,0.04358064825495645,0.039943404754106224
1,0.20781104942916928,0.20875978601003703,0.19985846180261227
2,0.08090498072115385,0.08702495868376067,0.07784469455662393
3,42636609716.87188,40838290144.23076,40710944684.81946
