,0,1,2
0,0.004094260554171883,0.0034787041232025254,0.004199702287712542
1,0.06398640913640867,0.05898054020778824,0.06480511004320988
2,0.04351054187917684,0.039811158118351286,0.04257286669296288
3,0.9184931256315859,0.7245499001242842,0.7096849337961804
