,0,1,2
0,0.015118974267269094,0.010267893535251454,0.010551819225987425
1,0.12295923823474629,0.10133061499493357,0.10272204839267676
2,0.07602796154447893,0.060216469501346154,0.06025311923367755
3,4105164746.3855515,3089653642.131452,3232365617.627421
